"","Date","Site","Sat","LINEAGEQA","PIXELQA","RADSATQA","SRAEROSOLQA","SRATMOSOPACITYQA","SRB1","SRB2","SRB3","SRB4","SRB5","SRB6","SRB7","SRCLOUDQA","SatDate"
"1851",2013-06-02,"S2",8,2,324,0,78.6666666666667,NA,801.333333333333,983.666666666667,859.666666666667,846.666666666667,802,802,704.666666666667,NA,2013-06-02
"1852",2013-06-03,"S2",7,2,68,0,NA,8,428.666666666667,520.666666666667,382.333333333333,348.666666666667,288.333333333333,NA,239.333333333333,40,2013-06-03
"1853",2013-06-10,"S2",7,2,68,0,NA,8,391.333333333333,528,360.333333333333,300,245.666666666667,NA,237.666666666667,40,2013-06-10
"1854",2013-06-18,"S2",8,2,324,0,68,NA,378.666666666667,601.333333333333,421,321.333333333333,396,396,340.666666666667,NA,2013-06-18
"1855",2013-06-19,"S2",7,2,68,0,NA,8,371,454.666666666667,334.666666666667,301.333333333333,247,NA,210,40,2013-06-19
"1856",2013-06-26,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-06-26
"1857",2013-06-27,"S2",8,2,324,0,68,NA,540.333333333333,675.666666666667,476.333333333333,299.333333333333,157.333333333333,157.333333333333,122.333333333333,NA,2013-06-27
"1858",2013-07-28,"S2",7,2,68,0,NA,8,417.333333333333,532.333333333333,440,370,294,NA,239.666666666667,38.6666666666667,2013-07-28
"1859",2013-07-29,"S2",8,2,324,0,68,NA,295,373.666666666667,233.666666666667,139,119,119,102,NA,2013-07-29
"1860",2013-08-13,"S2",7,2,68,0,NA,8,298.333333333333,455,313,251.333333333333,172,NA,185,40,2013-08-13
"1861",2013-09-14,"S2",7,2,68,0,NA,9,373.666666666667,513,351,282,251,NA,188.333333333333,32,2013-09-14
"1862",2013-09-15,"S2",8,2,324,0,68,NA,307.333333333333,434.333333333333,265.666666666667,161,154.666666666667,154.666666666667,119,NA,2013-09-15
"1863",2013-09-23,"S2",7,2,68,0,NA,9,278,267.333333333333,220.333333333333,206,134.666666666667,NA,122.666666666667,40,2013-09-23
"1864",2013-09-30,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-09-30
"1865",2013-10-01,"S2",8,2,324,0,68,NA,228.666666666667,247.333333333333,161,101.333333333333,101.666666666667,101.666666666667,95.6666666666667,NA,2013-10-01
"1866",2013-10-08,"S2",8,2,324,0,68,NA,134,189.333333333333,138,103,106.666666666667,106.666666666667,94.6666666666667,NA,2013-10-08
"1867",2013-10-16,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-10-16
"1868",2013-10-17,"S2",8,2,324,0,68,NA,237,227.666666666667,172.333333333333,110.666666666667,102.333333333333,102.333333333333,87.6666666666667,NA,2013-10-17
"1869",2013-10-25,"S2",7,2,68,0,NA,9,264,211.666666666667,213.333333333333,189,120.666666666667,NA,96.3333333333333,32,2013-10-25
"1870",2013-11-01,"S2",7,2,68,0,NA,8,250,282,233,205,84,NA,148,10.6666666666667,2013-11-01
"1871",2013-11-02,"S2",8,2,324,0,68,NA,253.333333333333,226,162,109,111,111,100.333333333333,NA,2013-11-02
"1872",2013-11-09,"S2",8,2,324,0,68,NA,116.333333333333,157.666666666667,114.666666666667,85,108.666666666667,108.666666666667,97.3333333333333,NA,2013-11-09
"1873",2013-11-25,"S2",8,2,324,0,68,NA,72.6666666666667,116,67,37.3333333333333,69.6666666666667,69.6666666666667,59.6666666666667,NA,2013-11-25
"1874",2013-12-11,"S2",8,1,324,0,68,NA,124.333333333333,163.666666666667,72.3333333333333,31.3333333333333,82,82,77.6666666666667,NA,2013-12-11
"1875",2013-12-19,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-12-19
"1876",2013-12-27,"S2",8,1,324,0,68,NA,158.666666666667,201.666666666667,93.3333333333333,43.3333333333333,83.6666666666667,83.6666666666667,72.3333333333333,NA,2013-12-27
"1877",2014-01-05,"S2",8,2,324,0,68,NA,231.333333333333,249,137.666666666667,86.6666666666667,93.6666666666667,93.6666666666667,83,NA,2014-01-05
"1878",2014-01-12,"S2",8,2,324,0,68,NA,89.6666666666667,183,99.6666666666667,80.3333333333333,89,89,71.6666666666667,NA,2014-01-12
"1879",2014-01-13,"S2",7,2,68,0,NA,9,303,324,212.666666666667,196.666666666667,129.333333333333,NA,97.6666666666667,32,2014-01-13
"1880",2014-01-20,"S2",7,2,68,0,NA,9,266.333333333333,291,180,188.333333333333,136,NA,143,32,2014-01-20
"1881",2014-01-21,"S2",8,2,324,0,68,NA,263,294.333333333333,179.666666666667,132,139.666666666667,139.666666666667,120.333333333333,NA,2014-01-21
"1882",2014-01-28,"S2",8,1,324,0,132,NA,56,153.333333333333,43.6666666666667,9,96.6666666666667,96.6666666666667,90.3333333333333,NA,2014-01-28
"1883",2014-01-29,"S2",7,2,68,0,NA,15.3333333333333,260.666666666667,256.666666666667,242.333333333333,251,232,NA,195.666666666667,10.6666666666667,2014-01-29
"1884",2014-02-14,"S2",7,2,68,0,NA,45,609,706,631,728,728,NA,595,0.666666666666667,2014-02-14
"1885",2014-02-22,"S2",8,2,324,0,68,NA,322.666666666667,328.333333333333,215,198.666666666667,204.333333333333,204.333333333333,174.333333333333,NA,2014-02-22
"1886",2014-03-09,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-03-09
"1887",2014-03-10,"S2",8,2,324,0,68,NA,220,214.333333333333,112,74,80.6666666666667,80.6666666666667,75.3333333333333,NA,2014-03-10
"1888",2014-03-17,"S2",8,1,324,0,78.6666666666667,NA,244,272.666666666667,173,186,216.666666666667,216.666666666667,191.666666666667,NA,2014-03-17
"1889",2014-03-18,"S2",7,2,68,0,NA,9,350.666666666667,359.666666666667,298.333333333333,325.666666666667,259.333333333333,NA,198,8,2014-03-18
"1890",2014-03-25,"S2",7,2,68,0,NA,9,281,331.666666666667,243.333333333333,239,210.333333333333,NA,201,40,2014-03-25
"1891",2014-04-02,"S2",8,2,324,0,89.3333333333333,NA,215,270,197.333333333333,209.666666666667,218.666666666667,218.666666666667,188.666666666667,NA,2014-04-02
"1892",2014-04-03,"S2",7,2,68,0,NA,10,288,255,168,194.5,122.5,NA,102.5,21.3333333333333,2014-04-03
"1893",2014-04-11,"S2",8,2,324,0,68,NA,225.333333333333,246,145.666666666667,126.666666666667,138.333333333333,138.333333333333,116.666666666667,NA,2014-04-11
"1894",2014-05-04,"S2",8,2,352,0,68,NA,538,585.666666666667,536.333333333333,527.333333333333,513,513,448.666666666667,NA,2014-05-04
"1895",2014-05-05,"S2",7,2,67.3333333333333,0,NA,9,573.333333333333,589.333333333333,586.666666666667,682,596.333333333333,NA,507.333333333333,2,2014-05-05
"1896",2014-05-12,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-05-12
"1897",2014-05-21,"S2",7,2,68,0,NA,8,324,383,329,356,226,NA,167,2.66666666666667,2014-05-21
"1898",2014-06-05,"S2",8,2,324,0,68,NA,441.333333333333,609,355.333333333333,262.333333333333,247.333333333333,247.333333333333,211,NA,2014-06-05
"1899",2014-06-06,"S2",7,2,68,0,NA,8,445.333333333333,516.666666666667,344.333333333333,298.333333333333,183,NA,159,40,2014-06-06
"1900",2014-06-14,"S2",8,2,324,0,68,NA,395.333333333333,460.333333333333,302,234.666666666667,225,225,192,NA,2014-06-14
"1901",2014-06-21,"S2",8,2,324,0,68,NA,667.333333333333,823,682.333333333333,617.333333333333,594.666666666667,594.666666666667,510.333333333333,NA,2014-06-21
"1902",2014-06-22,"S2",7,2,68,0,NA,8,431.333333333333,524.333333333333,369.666666666667,317.666666666667,270,NA,220.333333333333,40,2014-06-22
"1903",2014-06-29,"S2",7,2,181.333333333333,0,NA,8,839,997.666666666667,922.333333333333,854.666666666667,838.666666666667,NA,712,40,2014-06-29
"1904",2014-06-30,"S2",8,2,324,0,68,NA,323.666666666667,394,229.666666666667,162.666666666667,170.333333333333,170.333333333333,146.333333333333,NA,2014-06-30
"1905",2014-07-16,"S2",8,2,324,0,68,NA,269.666666666667,386.666666666667,235,150,151.333333333333,151.333333333333,131.333333333333,NA,2014-07-16
"1906",2014-07-24,"S2",7,2,68,0,NA,9,565,689.333333333333,561,502.333333333333,397.333333333333,NA,300.666666666667,40,2014-07-24
"1907",2014-08-08,"S2",8,2,324,0,68,NA,184.333333333333,308,185.666666666667,128.666666666667,134.333333333333,134.333333333333,115.666666666667,NA,2014-08-08
"1908",2014-08-16,"S2",7,2,68,0,NA,8,459,565,488.333333333333,431.666666666667,405.666666666667,NA,339.666666666667,40,2014-08-16
"1909",2014-08-17,"S2",8,2,324,0,68,NA,315.666666666667,388.666666666667,247.666666666667,172,152.333333333333,152.333333333333,126.666666666667,NA,2014-08-17
"1910",2014-09-01,"S2",7,2,68,0,NA,8,205.5,323,171.5,139,120.5,NA,91,21.3333333333333,2014-09-01
"1911",2014-09-02,"S2",8,2,324,0,68,NA,247,325.333333333333,176,92.6666666666667,91.3333333333333,91.3333333333333,80.6666666666667,NA,2014-09-02
"1912",2014-09-25,"S2",8,2,324,0,68,NA,147,235.666666666667,145.333333333333,102.666666666667,97,97,87,NA,2014-09-25
"1913",2014-09-26,"S2",7,2,68,0,NA,29.3333333333333,426.333333333333,444.333333333333,324.666666666667,308.333333333333,212.666666666667,NA,155,32,2014-09-26
"1914",2014-10-03,"S2",7,2,68,0,NA,8,264.666666666667,302,243,225.666666666667,162.666666666667,NA,134,32,2014-10-03
"1915",2014-10-04,"S2",8,2,324,0,68,NA,240.333333333333,246.666666666667,164.333333333333,107.333333333333,105.666666666667,105.666666666667,92.3333333333333,NA,2014-10-04
"1916",2014-10-11,"S2",8,2,324,0,68,NA,141.333333333333,197.666666666667,156,145,128.333333333333,128.333333333333,104.333333333333,NA,2014-10-11
"1917",2014-10-12,"S2",7,2,68,0,NA,15,284.333333333333,264,214.333333333333,229.333333333333,155.333333333333,NA,107.333333333333,21.3333333333333,2014-10-12
"1918",2014-10-19,"S2",7,2,68,0,NA,9,335.333333333333,340,250,258,208.333333333333,NA,180,32,2014-10-19
"1919",2014-10-20,"S2",8,2,324,0,68,NA,222.333333333333,211.666666666667,150.333333333333,102,98.6666666666667,98.6666666666667,82.6666666666667,NA,2014-10-20
"1920",2014-10-28,"S2",7,2,68,0,NA,16,304.333333333333,255,209.666666666667,190.666666666667,170,NA,97.6666666666667,32,2014-10-28
"1921",2014-11-05,"S2",8,2,324,0,68,NA,223.666666666667,192.333333333333,134,83.6666666666667,85.3333333333333,85.3333333333333,80.6666666666667,NA,2014-11-05
"1922",2014-11-29,"S2",7,2,68,0,NA,8,289,248,215.666666666667,163.333333333333,112.333333333333,NA,93.6666666666667,32,2014-11-29
"1923",2014-12-22,"S2",7,2,68,0,NA,9,276,327.333333333333,243.666666666667,204.333333333333,108,NA,88.3333333333333,32,2014-12-22
"1924",2014-12-23,"S2",8,2,324,0,68,NA,268.333333333333,275.666666666667,171.333333333333,111,108.666666666667,108.666666666667,95,NA,2014-12-23
"1925",2014-12-30,"S2",8,2,324,0,68,NA,68.6666666666667,151,81,48,71.3333333333333,71.3333333333333,62.6666666666667,NA,2014-12-30
"1926",2015-01-15,"S2",8,2,324,0,68,NA,78,155.666666666667,73.3333333333333,37.6666666666667,77.3333333333333,77.3333333333333,71.3333333333333,NA,2015-01-15
"1927",2015-01-16,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-16
"1928",2015-01-24,"S2",8,2,324,0,68,NA,258,257.666666666667,144.666666666667,84.6666666666667,85.6666666666667,85.6666666666667,75.3333333333333,NA,2015-01-24
"1929",2015-02-08,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-02-08
"1930",2015-02-09,"S2",8,2,324,0,68,NA,213,217.333333333333,113.666666666667,67.6666666666667,76.3333333333333,76.3333333333333,69,NA,2015-02-09
"1931",2015-02-16,"S2",8,2,324,0,68,NA,117,218,120.666666666667,88.3333333333333,106.666666666667,106.666666666667,84,NA,2015-02-16
"1932",2015-02-17,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-02-17
"1933",2015-02-25,"S2",8,2,324,0,68,NA,232,242.666666666667,133,85,86.6666666666667,86.6666666666667,79.6666666666667,NA,2015-02-25
"1934",2015-03-05,"S2",7,2,68,0,NA,9,330.333333333333,338,231,225.333333333333,191,NA,106,32,2015-03-05
"1935",2015-03-13,"S2",8,2,324,0,68,NA,245.333333333333,267.666666666667,146.333333333333,116.333333333333,124.333333333333,124.333333333333,107.333333333333,NA,2015-03-13
"1936",2015-03-20,"S2",8,2,324,0,68,NA,112.666666666667,192.666666666667,94.3333333333333,80,103.333333333333,103.333333333333,92.3333333333333,NA,2015-03-20
"1937",2015-03-21,"S2",7,2,68,0,NA,9,309,284.666666666667,221.666666666667,206.333333333333,192.333333333333,NA,124,40,2015-03-21
"1938",2015-03-28,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-03-28
"1939",2015-03-29,"S2",8,2,324,0,185.333333333333,NA,235.333333333333,345,250.333333333333,320.666666666667,333.333333333333,333.333333333333,297,NA,2015-03-29
"1940",2015-04-05,"S2",8,2,324,0,68,NA,292,398,313.666666666667,321.666666666667,336,336,279.666666666667,NA,2015-04-05
"1941",2015-04-06,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-04-06
"1942",2015-04-13,"S2",7,2,68,0,NA,8,273,309,235.666666666667,239.666666666667,201.333333333333,NA,133,29.3333333333333,2015-04-13
"1943",2015-04-21,"S2",8,1,324,0,68,NA,215,276,167.666666666667,165,186.666666666667,186.666666666667,152.666666666667,NA,2015-04-21
"1944",2015-04-30,"S2",8,2,324,0,68,NA,278,299.666666666667,171.666666666667,127,136,136,119,NA,2015-04-30
"1945",2015-06-01,"S2",8,2,324,0,68,NA,255.666666666667,307.333333333333,162,102.666666666667,108.333333333333,108.333333333333,98.6666666666667,NA,2015-06-01
"1946",2015-06-16,"S2",7,2,68,0,NA,8,353,409.666666666667,283,259,184,NA,155.666666666667,40,2015-06-16
"1947",2015-06-17,"S2",8,2,324,0,68,NA,353.333333333333,390,241.666666666667,181,171.666666666667,171.666666666667,148.333333333333,NA,2015-06-17
"1948",2015-06-25,"S2",7,2,68,0,NA,23,474,506,414.666666666667,341.666666666667,222,NA,202.333333333333,40,2015-06-25
"1949",2015-07-02,"S2",7,2,117.333333333333,0,NA,8,756.666666666667,927.333333333333,842,804.666666666667,735.333333333333,NA,619.666666666667,40,2015-07-02
"1950",2015-07-27,"S2",7,2,68,0,NA,8,292.333333333333,345.333333333333,271.666666666667,249,184.666666666667,NA,155.333333333333,40,2015-07-27
"1951",2015-08-03,"S2",7,2,68,0,NA,8,272,335.666666666667,245.333333333333,214.333333333333,163,NA,155,40,2015-08-03
"1952",2015-08-04,"S2",8,2,324,0,68,NA,241,299.666666666667,172.333333333333,100,110.333333333333,110.333333333333,95,NA,2015-08-04
"1953",2015-08-19,"S2",7,2,68,0,NA,8,445,492.333333333333,430,411.666666666667,306,NA,294.666666666667,27.3333333333333,2015-08-19
"1954",2015-08-20,"S2",8,2,324,0,68,NA,344.666666666667,376,254.666666666667,182,155.333333333333,155.333333333333,126.333333333333,NA,2015-08-20
"1955",2015-08-28,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-08-28
"1956",2015-09-12,"S2",8,2,324,0,68,NA,160.333333333333,261.666666666667,165,120.333333333333,141.666666666667,141.666666666667,114.666666666667,NA,2015-09-12
"1957",2015-09-20,"S2",7,2,68,0,NA,8,298,379,308,273,190,NA,149,13.3333333333333,2015-09-20
"1958",2015-09-28,"S2",8,2,324,0,68,NA,216.333333333333,299.333333333333,231.666666666667,240,274.666666666667,274.666666666667,243,NA,2015-09-28
"1959",2015-10-14,"S2",8,2,324,0,68,NA,92.3333333333333,159.333333333333,96.6666666666667,59.3333333333333,77.6666666666667,77.6666666666667,76.6666666666667,NA,2015-10-14
"1960",2015-10-23,"S2",8,2,324,0,68,NA,216.333333333333,203.666666666667,125,74.3333333333333,85.3333333333333,85.3333333333333,75,NA,2015-10-23
"1961",2015-10-31,"S2",7,2,68,0,NA,8,261.333333333333,227,173.666666666667,164.333333333333,143.666666666667,NA,109,32,2015-10-31
"1962",2015-11-07,"S2",7,2,68,0,NA,8,267,226,195,190.333333333333,147.333333333333,NA,91,32,2015-11-07
"1963",2015-11-08,"S2",8,2,324,0,68,NA,254.333333333333,226.666666666667,154.333333333333,114,117,117,100.666666666667,NA,2015-11-08
"1964",2015-11-23,"S2",7,2,68,0,NA,9,199,224.333333333333,174.333333333333,142.666666666667,162.333333333333,NA,123.666666666667,32,2015-11-23
"1965",2015-12-10,"S2",8,2,928,0,8,NA,979.666666666667,1016.33333333333,982.333333333333,1143.33333333333,1175.66666666667,1175.66666666667,1055.33333333333,NA,2015-12-10
"1966",2016-01-02,"S2",8,2,324,0,68,NA,110,185.333333333333,107.666666666667,61.3333333333333,79.3333333333333,79.3333333333333,72,NA,2016-01-02
"1967",2016-01-03,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-01-03
"1968",2016-01-26,"S2",7,2,68,0,NA,9,64,209,148,128,95,NA,100,10.6666666666667,2016-01-26
"1969",2016-01-27,"S2",8,2,324,0,68,NA,230,229.666666666667,130,76.6666666666667,87.3333333333333,87.3333333333333,82.3333333333333,NA,2016-01-27
"1970",2016-02-11,"S2",7,2,68,0,NA,9,183.666666666667,279.666666666667,171.666666666667,198.666666666667,116.333333333333,NA,110.666666666667,32,2016-02-11
"1971",2016-02-12,"S2",8,2,324,0,68,NA,237.666666666667,245,133.666666666667,76.3333333333333,79,79,72,NA,2016-02-12
"1972",2016-02-20,"S2",7,2,68,0,NA,9,319,338,233.333333333333,244.666666666667,171.333333333333,NA,169,29.3333333333333,2016-02-20
"1973",2016-02-28,"S2",8,2,324,0,68,NA,257.666666666667,269,144,107.333333333333,102.333333333333,102.333333333333,91,NA,2016-02-28
"1974",2016-03-07,"S2",7,2,66,0,NA,101.333333333333,603.666666666667,617,600,756.333333333333,664.333333333333,NA,558.333333333333,4,2016-03-07
"1975",2016-03-15,"S2",8,2,324,0,89.3333333333333,NA,296.666666666667,337.333333333333,229,245,247,247,198,NA,2016-03-15
"1976",2016-03-23,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-03-23
"1977",2016-04-16,"S2",8,2,324,0,68,NA,235,261.333333333333,149.333333333333,123.333333333333,128,128,113.666666666667,NA,2016-04-16
"1978",2016-04-24,"S2",7,2,68,0,NA,8,307.666666666667,355.333333333333,256.666666666667,255.666666666667,232.333333333333,NA,187.666666666667,18.6666666666667,2016-04-24
"1979",2016-05-02,"S2",8,2,324,0,68,NA,417,448.666666666667,354.666666666667,334,331,331,266.666666666667,NA,2016-05-02
"1980",2016-05-09,"S2",8,2,324,0,68,NA,240.333333333333,310.333333333333,216,203.333333333333,225,225,189.333333333333,NA,2016-05-09
"1981",2016-05-10,"S2",7,2,68,0,NA,8,346.666666666667,341,266.666666666667,293.666666666667,269,NA,197.666666666667,29.3333333333333,2016-05-10
"1982",2016-05-25,"S2",8,2,437.333333333333,0,32,NA,1093.33333333333,1255.33333333333,1247.33333333333,1287.66666666667,1241.33333333333,1241.33333333333,1075.66666666667,NA,2016-05-25
"1983",2016-06-03,"S2",8,2,324,0,68,NA,322.666666666667,330.333333333333,205.333333333333,153,133.666666666667,133.666666666667,117.666666666667,NA,2016-06-03
"1984",2016-06-19,"S2",8,2,324,0,68,NA,309.333333333333,322.333333333333,196,136.333333333333,124.333333333333,124.333333333333,113.666666666667,NA,2016-06-19
"1985",2016-07-04,"S2",7,2,96,0,NA,8,864,1007,915.333333333333,861.333333333333,848,NA,711.333333333333,40,2016-07-04
"1986",2016-07-05,"S2",8,2,324,0,68,NA,299.666666666667,362,201.333333333333,122,127.666666666667,127.666666666667,114.333333333333,NA,2016-07-05
"1987",2016-07-12,"S2",8,2,324,0,68,NA,527.666666666667,707.333333333333,553.333333333333,484.333333333333,490,490,424.666666666667,NA,2016-07-12
"1988",2016-07-13,"S2",7,2,68,0,NA,8,320,387.5,254.5,196,134.5,NA,107.5,21.3333333333333,2016-07-13
"1989",2016-07-21,"S2",8,2,324,0,68,NA,278.666666666667,408,232,128.333333333333,119,119,103.666666666667,NA,2016-07-21
"1990",2016-08-29,"S2",8,2,324,0,68,NA,381.333333333333,508,420.333333333333,363,385.333333333333,385.333333333333,333.666666666667,NA,2016-08-29
"1991",2016-09-06,"S2",7,2,68,0,NA,8,277.333333333333,325.666666666667,261.666666666667,192.333333333333,134,NA,132,40,2016-09-06
"1992",2016-09-14,"S2",8,2,324,0,68,NA,164,264.333333333333,189.333333333333,137.666666666667,166,166,141.333333333333,NA,2016-09-14
"1993",2016-09-15,"S2",7,2,68,0,NA,8,382,402,354,375,302,NA,215,2.66666666666667,2016-09-15
"1994",2016-10-09,"S2",8,2,324,0,68,NA,255,244.333333333333,165,119.333333333333,124,124,107.333333333333,NA,2016-10-09
"1995",2016-11-10,"S2",8,2,324,0,68,NA,272.333333333333,258.333333333333,178.333333333333,126,127.666666666667,127.666666666667,117,NA,2016-11-10
"1996",2016-11-18,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-11-18
"1997",2016-12-03,"S2",8,2,324,0,68,NA,104.666666666667,177.666666666667,126.666666666667,90,105,105,96,NA,2016-12-03
"1998",2016-12-19,"S2",8,2,324,0,68,NA,112.666666666667,185.666666666667,126.333333333333,84,116.333333333333,116.333333333333,95.6666666666667,NA,2016-12-19
"1999",2017-01-04,"S2",8,2,324,0,68,NA,31.6666666666667,102,43,28,71.6666666666667,71.6666666666667,68.3333333333333,NA,2017-01-04
"2000",2017-02-05,"S2",8,2,324,0,68,NA,79,174,114.666666666667,93,93.6666666666667,93.6666666666667,85,NA,2017-02-05
"2001",2017-02-21,"S2",8,2,324,0,68,NA,36.6666666666667,144,67.6666666666667,41.3333333333333,65.3333333333333,65.3333333333333,59.6666666666667,NA,2017-02-21
"2002",2017-03-01,"S2",7,2,68,0,NA,9,209.666666666667,311.333333333333,213.333333333333,214.666666666667,147.333333333333,NA,125.333333333333,32,2017-03-01
"2003",2017-03-02,"S2",8,2,324,0,68,NA,228.333333333333,246.333333333333,148.333333333333,103.333333333333,92.3333333333333,92.3333333333333,78.3333333333333,NA,2017-03-02
"2004",2017-03-09,"S2",8,2,324,0,68,NA,99.6666666666667,187.666666666667,118,91.6666666666667,90.3333333333333,90.3333333333333,78.6666666666667,NA,2017-03-09
"2005",2017-03-10,"S2",7,2,68,0,NA,9,305.333333333333,313.666666666667,244,219,150.333333333333,NA,94.6666666666667,40,2017-03-10
"2006",2017-03-18,"S2",8,2,324,0,68,NA,293,322,222.333333333333,210,210,210,168.666666666667,NA,2017-03-18
"2007",2017-03-25,"S2",8,2,324,0,68,NA,169.333333333333,243.333333333333,191.333333333333,174,142.333333333333,142.333333333333,116.666666666667,NA,2017-03-25
"2008",2017-04-02,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-04-02
"2009",2017-04-03,"S2",8,2,324,0,100,NA,384.666666666667,438.666666666667,354,379,364,364,306.666666666667,NA,2017-04-03
"2010",2017-04-10,"S2",8,2,324,0,89.3333333333333,NA,253,352,278,286.666666666667,277.666666666667,277.666666666667,227.666666666667,NA,2017-04-10
"2011",2017-04-11,"S2",7,2,224,0,NA,228,1042,1162.66666666667,1201,1478.66666666667,1170.33333333333,NA,970.333333333333,4,2017-04-11
"2012",2017-04-18,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-04-18
"2013",2017-04-26,"S2",8,2,324,0,68,NA,281.666666666667,386,307.333333333333,293.333333333333,327.666666666667,327.666666666667,289,NA,2017-04-26
"2014",2017-04-27,"S2",7,2,68,0,NA,12,489.333333333333,519.333333333333,520.333333333333,578,560,NA,457.333333333333,2,2017-04-27
"2015",2017-05-04,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-05-04
"2016",2017-05-05,"S2",8,2,324,0,68,NA,400.666666666667,450,334,278,251,251,215,NA,2017-05-05
"2017",2017-05-12,"S2",8,2,324,0,100,NA,354.333333333333,495.666666666667,436.666666666667,492,506.666666666667,506.666666666667,439.666666666667,NA,2017-05-12
"2018",2017-05-21,"S2",8,2,324,0,68,NA,371.333333333333,436.666666666667,329.666666666667,250.666666666667,249.333333333333,249.333333333333,219,NA,2017-05-21
"2019",2017-05-28,"S2",8,2,333.333333333333,0,68,NA,627.333333333333,760.333333333333,673,650.666666666667,606.666666666667,606.666666666667,525.666666666667,NA,2017-05-28
"2020",2017-05-29,"S2",7,2,68,0,NA,8,366.333333333333,418,371.333333333333,345,266,NA,217.333333333333,29.3333333333333,2017-05-29
"2021",2017-06-05,"S2",7,2,68,0,NA,8,313,412.5,306,274,214.5,NA,148,24,2017-06-05
"2022",2017-06-06,"S2",8,2,324,0,100,NA,578,694,634,659.666666666667,620,620,539,NA,2017-06-06
"2023",2017-06-13,"S2",8,2,324,0,68,NA,173.333333333333,293,196.333333333333,125.333333333333,145.333333333333,145.333333333333,117.666666666667,NA,2017-06-13
"2024",2017-06-14,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-06-14
"2025",2017-06-21,"S2",7,2,68,0,NA,8,519,611.666666666667,518.666666666667,408.333333333333,247.333333333333,NA,156.333333333333,40,2017-06-21
"2026",2017-06-22,"S2",8,2,324,0,68,NA,355,458.666666666667,326.666666666667,215,186,186,154,NA,2017-06-22
"2027",2017-06-29,"S2",8,2,324,0,68,NA,583,720.333333333333,657.333333333333,597.666666666667,578,578,504.666666666667,NA,2017-06-29
"2028",2017-06-30,"S2",7,2,68,0,NA,9,262.666666666667,299.333333333333,243.666666666667,213.333333333333,170,NA,169,40,2017-06-30
"2029",2017-07-07,"S2",7,2,96,0,NA,8,1287.66666666667,1519,1592.33333333333,1555.33333333333,1486,NA,1277.33333333333,40,2017-07-07
"2030",2017-07-08,"S2",8,2,324,0,68,NA,410.333333333333,472.333333333333,341.333333333333,251.666666666667,210.666666666667,210.666666666667,170.666666666667,NA,2017-07-08
"2031",2017-07-15,"S2",8,2,342.666666666667,0,68,NA,690.666666666667,849.333333333333,781.666666666667,740,733.333333333333,733.333333333333,576.666666666667,NA,2017-07-15
"2032",2017-07-16,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-07-16
"2033",2017-07-23,"S2",7,2,224,0,NA,8,2615,2764.66666666667,2908.33333333333,3188.66666666667,1992.66666666667,NA,1639.33333333333,2,2017-07-23
"2034",2017-07-31,"S2",8,2,480,0,8,NA,1717.66666666667,1909.33333333333,2055.33333333333,2646.33333333333,2790.33333333333,2790.33333333333,2411,NA,2017-07-31
"2035",2017-08-01,"S2",7,2,224,10,NA,85,20000,3762,20000,4651,4323,NA,3928,11.3333333333333,2017-08-01
"2036",2017-08-08,"S2",7,2,68,0,NA,8,216.666666666667,322,267,201.333333333333,140.666666666667,NA,102,40,2017-08-08
"2037",2017-08-09,"S2",8,2,324,0,68,NA,217.333333333333,291.666666666667,200.333333333333,105.333333333333,104.333333333333,104.333333333333,96,NA,2017-08-09
"2038",2017-08-16,"S2",8,2,324,0,68,NA,487,627,590,516.666666666667,514.666666666667,514.666666666667,445.333333333333,NA,2017-08-16
